product_id,product_description,main_category,sub_category,estimated_revenue,total_sales,cumulative_revenue,cumulative_revenue_pct,revenue_rank,abc_tier
P014935,Lenovo Advanced Keyboards & Mice 474S,computers,keyboards & mice,132650711.0,1853,44747759575.0,21.97,208,A - Top Revenue Drivers
P011694,Lenovo Classic Monitors 215,computers,monitors,132292717.0,1103,44880052292.0,22.04,209,A - Top Revenue Drivers
P003586,OnePlus Eco-Friendly Power Banks 703,mobiles,power banks,131151267.0,2119,45011203559.0,22.1,210,A - Top Revenue Drivers
P000210,Redmi Premium Smartphones 309X,mobiles,smartphones,131091690.0,2235,45142295249.0,22.17,211,A - Top Revenue Drivers
P018249,Sony Eco-Friendly Smart Watches 306Max,electronics,smart watches,130809304.0,4262,45273104553.0,22.23,212,A - Top Revenue Drivers
P019583,Realme Everyday Cases & Covers 812X,mobiles,cases & covers,130195898.0,2687,45403300451.0,22.3,213,A - Top Revenue Drivers
P007077,OnePlus Compact Smartphones 163Max,mobiles,smartphones,130005785.0,2015,45533306236.0,22.36,214,A - Top Revenue Drivers
P008048,Sony Deluxe Speakers 998S,electronics,speakers,129871242.0,5514,45663177478.0,22.42,215,A - Top Revenue Drivers
P005554,Apple Compact Mobile Accessories 475Pro,mobiles,mobile accessories,129868085.0,8095,45793045563.0,22.49,216,A - Top Revenue Drivers
P007614,HP Classic Laptops 548Max,computers,laptops,129596556.0,2292,45922642119.0,22.55,217,A - Top Revenue Drivers
P005680,Lenovo Compact Storage Devices 161S,computers,storage devices,129221221.0,1627,46051863340.0,22.62,218,A - Top Revenue Drivers
P014971,Apple Wireless Mobile Accessories 441Pro,mobiles,mobile accessories,129192144.0,2928,46181055484.0,22.68,219,A - Top Revenue Drivers
P016563,Apple Classic Power Banks 534X,mobiles,power banks,129093372.0,6042,46310148856.0,22.74,220,A - Top Revenue Drivers
P004993,Ambrane Portable Power Banks 670X,mobiles,power banks,128994930.0,1278,46439143786.0,22.81,221,A - Top Revenue Drivers
P004886,Apple Advanced Storage Devices 106,computers,storage devices,128399856.0,3576,46567543642.0,22.87,222,A - Top Revenue Drivers
P019117,Samsung Smart Mobile Accessories 190Max,mobiles,mobile accessories,127503116.0,4666,46695046758.0,22.93,223,A - Top Revenue Drivers
P016512,Realme Classic Power Banks 978,mobiles,power banks,127474911.0,1431,46822521669.0,22.99,224,A - Top Revenue Drivers
P006093,Portronics Essential Mobile Accessories 706,mobiles,mobile accessories,126735510.0,2465,46949257179.0,23.06,225,A - Top Revenue Drivers
P001236,LG Pro Microwaves 955Pro,appliances,microwaves,126173749.0,2459,47075430928.0,23.12,226,A - Top Revenue Drivers
P004825,Ambrane Pro Mobile Accessories 979Max,mobiles,mobile accessories,126033306.0,4993,47201464234.0,23.18,227,A - Top Revenue Drivers
P017590,Apple Advanced Laptops 290Max,computers,laptops,125630765.0,2419,47327094999.0,23.24,228,A - Top Revenue Drivers
P009249,Portronics Premium Smartphones 909,mobiles,smartphones,125508339.0,3267,47452603338.0,23.3,229,A - Top Revenue Drivers
P016453,Samsung Heavy-Duty Mobile Accessories 841Max,mobiles,mobile accessories,125503623.0,7351,47578106961.0,23.36,230,A - Top Revenue Drivers
P009604,Redmi Essential Mobile Accessories 929,mobiles,mobile accessories,125182537.0,3611,47703289498.0,23.43,231,A - Top Revenue Drivers
P008271,Apple Everyday Mobile Accessories 900S,mobiles,mobile accessories,124881408.0,3936,47828170906.0,23.49,232,A - Top Revenue Drivers
P000630,Portronics Essential Mobile Accessories 483Pro,mobiles,mobile accessories,124533570.0,1590,47952704476.0,23.55,233,A - Top Revenue Drivers
P017062,HP Advanced Storage Devices 595X,computers,storage devices,124401942.0,1946,48077106418.0,23.61,234,A - Top Revenue Drivers
P013878,Ambrane Smart Power Banks 735Pro,mobiles,power banks,123535744.0,2608,48200642162.0,23.67,235,A - Top Revenue Drivers
P007706,Realme Smart Smartphones 188X,mobiles,smartphones,122999499.0,6769,48323641661.0,23.73,236,A - Top Revenue Drivers
P008965,Dell Compact Keyboards & Mice 693,computers,keyboards & mice,122948280.0,3276,48446589941.0,23.79,237,A - Top Revenue Drivers
P012920,OnePlus Portable Cases & Covers 527X,mobiles,cases & covers,122374395.0,4455,48568964336.0,23.85,238,A - Top Revenue Drivers
P008823,Realme Heavy-Duty Smartphones 551,mobiles,smartphones,121684668.0,2284,48690649004.0,23.91,239,A - Top Revenue Drivers
P003931,Realme Eco-Friendly Power Banks 991S,mobiles,power banks,121302397.0,1327,48811951401.0,23.97,240,A - Top Revenue Drivers
P017237,Ambrane Wireless Cases & Covers 771S,mobiles,cases & covers,120606811.0,6773,48932558212.0,24.03,241,A - Top Revenue Drivers
P011580,Portronics Compact Mobile Accessories 881,mobiles,mobile accessories,120191445.0,5589,49052749657.0,24.09,242,A - Top Revenue Drivers
P014036,Logitech Advanced Storage Devices 432Pro,computers,storage devices,120008514.0,1398,49172758171.0,24.15,243,A - Top Revenue Drivers
P004942,Portronics Pro Cases & Covers 475Max,mobiles,cases & covers,119962916.0,2308,49292721087.0,24.21,244,A - Top Revenue Drivers
P005410,Samsung Ultra Smartphones 260X,mobiles,smartphones,119620476.0,3132,49412341563.0,24.27,245,A - Top Revenue Drivers
P010335,Portronics Smart Mobile Accessories 110Max,mobiles,mobile accessories,119342878.0,6719,49531684441.0,24.32,246,A - Top Revenue Drivers
P016267,OnePlus Eco-Friendly Power Banks 150Max,mobiles,power banks,119126835.0,2543,49650811276.0,24.38,247,A - Top Revenue Drivers
P000849,Redmi Advanced Mobile Accessories 261S,mobiles,mobile accessories,116982910.0,1894,49767794186.0,24.44,248,A - Top Revenue Drivers
P008748,Apple Premium Cases & Covers 708,mobiles,cases & covers,115684848.0,1863,49883479034.0,24.5,249,A - Top Revenue Drivers
P006516,Realme Advanced Mobile Accessories 748Pro,mobiles,mobile accessories,115625664.0,1386,49999104698.0,24.55,250,A - Top Revenue Drivers
P004542,OnePlus Eco-Friendly Smartphones 689S,mobiles,smartphones,114441789.0,1473,50113546487.0,24.61,251,A - Top Revenue Drivers
P014803,Portronics Advanced Mobile Accessories 389,mobiles,mobile accessories,114302552.0,2561,50227849039.0,24.67,252,A - Top Revenue Drivers
P002711,Ambrane Deluxe Smartphones 661Pro,mobiles,smartphones,114235758.0,3969,50342084797.0,24.72,253,A - Top Revenue Drivers
P008197,Ambrane Everyday Cases & Covers 774Max,mobiles,cases & covers,114036413.0,5569,50456121210.0,24.78,254,A - Top Revenue Drivers
P017170,Whirlpool Essential Microwaves 293Pro,appliances,microwaves,113953660.0,1940,50570074870.0,24.83,255,A - Top Revenue Drivers
P007867,Portronics Everyday Mobile Accessories 466,mobiles,mobile accessories,113599160.0,3820,50683674030.0,24.89,256,A - Top Revenue Drivers
P014410,Samsung Smart Smartphones 281Pro,mobiles,smartphones,113408418.0,2217,50797082448.0,24.95,257,A - Top Revenue Drivers
P008542,OnePlus Smart Smartphones 756X,mobiles,smartphones,113377626.0,3166,50910460074.0,25.0,258,A - Top Revenue Drivers
P016678,Carrier Essential Refrigerators 855,appliances,refrigerators,113355558.0,2619,51023815632.0,25.06,259,A - Top Revenue Drivers
P011443,Apple Portable Storage Devices 684S,computers,storage devices,112918923.0,3279,51136734555.0,25.11,260,A - Top Revenue Drivers
P011240,Zebronics Pro Keyboards & Mice 881Max,computers,keyboards & mice,112798071.0,2313,51249532626.0,25.17,261,A - Top Revenue Drivers
P018351,Ambrane Heavy-Duty Power Banks 229Pro,mobiles,power banks,112726915.0,4865,51362259541.0,25.22,262,A - Top Revenue Drivers
P007805,Samsung Pro Cases & Covers 100Pro,mobiles,cases & covers,112662060.0,6108,51474921601.0,25.28,263,A - Top Revenue Drivers
P012475,boAt Deluxe Cameras 641S,electronics,cameras,112567932.0,3781,51587489533.0,25.33,264,A - Top Revenue Drivers
P005299,Portronics Classic Mobile Accessories 993S,mobiles,mobile accessories,112564768.0,2918,51700054301.0,25.39,265,A - Top Revenue Drivers
P018780,Ambrane Deluxe Power Banks 697X,mobiles,power banks,112499289.0,2361,51812553590.0,25.44,266,A - Top Revenue Drivers
P004510,Redmi Advanced Smartphones 400Pro,mobiles,smartphones,112316999.0,4651,51924870589.0,25.5,267,A - Top Revenue Drivers
P018924,HP Portable Storage Devices 661X,computers,storage devices,112231756.0,3094,52037102345.0,25.55,268,A - Top Revenue Drivers
P001945,Realme Lightweight Smartphones 851S,mobiles,smartphones,112219000.0,1532,52149321345.0,25.61,269,A - Top Revenue Drivers
P007675,Lenovo Everyday Keyboards & Mice 738Max,computers,keyboards & mice,112123616.0,3256,52261444961.0,25.66,270,A - Top Revenue Drivers
P012543,OnePlus Ultra Mobile Accessories 246Max,mobiles,mobile accessories,111950172.0,2078,52373395133.0,25.72,271,A - Top Revenue Drivers
P017314,Apple Classic Mobile Accessories 591Max,mobiles,mobile accessories,111947080.0,2905,52485342213.0,25.77,272,A - Top Revenue Drivers
P005221,Logitech Advanced Laptops 149S,computers,laptops,111633984.0,1188,52596976197.0,25.83,273,A - Top Revenue Drivers
P015965,Realme Classic Cases & Covers 481X,mobiles,cases & covers,111630160.0,4156,52708606357.0,25.88,274,A - Top Revenue Drivers
P016334,Portronics Pro Mobile Accessories 131,mobiles,mobile accessories,111116544.0,2816,52819722901.0,25.94,275,A - Top Revenue Drivers
P017957,Realme Advanced Cases & Covers 884X,mobiles,cases & covers,110750051.0,2521,52930472952.0,25.99,276,A - Top Revenue Drivers
P000023,OnePlus Deluxe Cases & Covers 145X,mobiles,cases & covers,110437537.0,1337,53040910489.0,26.05,277,A - Top Revenue Drivers
P014413,Ambrane Smart Cases & Covers 335X,mobiles,cases & covers,109880310.0,3918,53150790799.0,26.1,278,A - Top Revenue Drivers
P017198,Ambrane Classic Cases & Covers 629Max,mobiles,cases & covers,109749330.0,3483,53260540129.0,26.16,279,A - Top Revenue Drivers
P013009,Apple Compact Mobile Accessories 280,mobiles,mobile accessories,109434680.0,2315,53369974809.0,26.21,280,A - Top Revenue Drivers
P017618,Portronics Everyday Cases & Covers 319S,mobiles,cases & covers,109388024.0,4364,53479362833.0,26.26,281,A - Top Revenue Drivers
P015643,Ambrane Heavy-Duty Power Banks 310Max,mobiles,power banks,109193650.0,1150,53588556483.0,26.32,282,A - Top Revenue Drivers
P009680,Portronics Smart Smartphones 681Pro,mobiles,smartphones,109069836.0,5556,53697626319.0,26.37,283,A - Top Revenue Drivers
P007054,Samsung Everyday Refrigerators 419Pro,appliances,refrigerators,108365481.0,3023,53805991800.0,26.42,284,A - Top Revenue Drivers
P006258,Lenovo Pro Keyboards & Mice 725Pro,computers,keyboards & mice,107680125.0,889,53913671925.0,26.48,285,A - Top Revenue Drivers
P003862,Ambrane Essential Power Banks 578X,mobiles,power banks,107236935.0,9061,54020908860.0,26.53,286,A - Top Revenue Drivers
P009994,HP Ultra Storage Devices 486,computers,storage devices,107084152.0,2888,54127993012.0,26.58,287,A - Top Revenue Drivers
P014497,Logitech Lightweight Laptops 959X,computers,laptops,107056774.0,3421,54235049786.0,26.63,288,A - Top Revenue Drivers
P011507,Portronics Portable Mobile Accessories 720Pro,mobiles,mobile accessories,107009952.0,8097,54342059738.0,26.69,289,A - Top Revenue Drivers
P010379,Bose Ultra Speakers 850Max,electronics,speakers,106997660.0,6710,54449057398.0,26.74,290,A - Top Revenue Drivers
P016770,Ambrane Eco-Friendly Cases & Covers 925,mobiles,cases & covers,106994260.0,2329,54556051658.0,26.79,291,A - Top Revenue Drivers
P005949,Portronics Advanced Mobile Accessories 616X,mobiles,mobile accessories,106182402.0,2901,54662234060.0,26.84,292,A - Top Revenue Drivers
P015670,Lenovo Smart Monitors 946S,computers,monitors,106063089.0,3877,54768297149.0,26.9,293,A - Top Revenue Drivers
P008658,Ptron Smart Televisions 509Max,electronics,televisions,105540750.0,7875,54873837899.0,26.95,294,A - Top Revenue Drivers
P009888,Lenovo Pro Keyboards & Mice 578Max,computers,keyboards & mice,105454791.0,1377,54979292690.0,27.0,295,A - Top Revenue Drivers
P003005,Portronics Deluxe Cases & Covers 905X,mobiles,cases & covers,105260800.0,1280,55084553490.0,27.05,296,A - Top Revenue Drivers
P001284,Realme Wireless Smartphones 228X,mobiles,smartphones,104496742.0,1358,55189050232.0,27.1,297,A - Top Revenue Drivers
P000047,Portronics Eco-Friendly Mobile Accessories 629Max,mobiles,mobile accessories,103959088.0,2384,55293009320.0,27.15,298,A - Top Revenue Drivers
P005332,Ambrane Deluxe Power Banks 192S,mobiles,power banks,103808517.0,4449,55396817837.0,27.2,299,A - Top Revenue Drivers
P001085,OnePlus Classic Cases & Covers 153Max,mobiles,cases & covers,103546198.0,4274,55500364035.0,27.26,300,A - Top Revenue Drivers
P000284,HP Smart Monitors 689S,computers,monitors,103267728.0,1192,55603631763.0,27.31,301,A - Top Revenue Drivers
P006422,Ambrane Essential Smartphones 391Max,mobiles,smartphones,103236099.0,1227,55706867862.0,27.36,302,A - Top Revenue Drivers
P012535,HP Ultra Storage Devices 739X,computers,storage devices,102985155.0,945,55809853017.0,27.41,303,A - Top Revenue Drivers
P015409,Samsung Ultra Microwaves 763Max,appliances,microwaves,102328940.0,3137,55912181957.0,27.46,304,A - Top Revenue Drivers
P004235,Portronics Portable Mobile Accessories 162Max,mobiles,mobile accessories,102246275.0,1325,56014428232.0,27.51,305,A - Top Revenue Drivers
P011445,Realme Premium Cases & Covers 777X,mobiles,cases & covers,102080292.0,2531,56116508524.0,27.56,306,A - Top Revenue Drivers
P001188,Logitech Compact Storage Devices 719,computers,storage devices,101759656.0,6947,56218268180.0,27.61,307,A - Top Revenue Drivers
P008707,HP Classic Monitors 698S,computers,monitors,101622761.0,1489,56319890941.0,27.66,308,A - Top Revenue Drivers
P019265,Samsung Heavy-Duty Washing Machines 471S,appliances,washing machines,101512278.0,1701,56421403219.0,27.71,309,A - Top Revenue Drivers
P007682,Zebronics Essential Monitors 674Pro,computers,monitors,101467502.0,1289,56522870721.0,27.76,310,A - Top Revenue Drivers
P014108,Ambrane Deluxe Smartphones 621S,mobiles,smartphones,101216205.0,1779,56624086926.0,27.81,311,A - Top Revenue Drivers
P012403,Lenovo Wireless Laptops 376X,computers,laptops,101200564.0,922,56725287490.0,27.86,312,A - Top Revenue Drivers
P010306,Samsung Classic Smartphones 969X,mobiles,smartphones,101117673.0,1809,56826405163.0,27.91,313,A - Top Revenue Drivers
P007906,Samsung Advanced Air Conditioners 556X,appliances,air conditioners,100777526.0,2558,56927182689.0,27.96,314,A - Top Revenue Drivers
P005798,Ambrane Classic Mobile Accessories 769Max,mobiles,mobile accessories,100642374.0,2058,57027825063.0,28.01,315,A - Top Revenue Drivers
P007919,Samsung Pro Mobile Accessories 108S,mobiles,mobile accessories,100575000.0,2500,57128400063.0,28.05,316,A - Top Revenue Drivers
P002764,Samsung Ultra Microwaves 429X,appliances,microwaves,100467576.0,1551,57228867639.0,28.1,317,A - Top Revenue Drivers
P008656,Realme Wireless Power Banks 863,mobiles,power banks,100344574.0,4114,57329212213.0,28.15,318,A - Top Revenue Drivers
P009239,Samsung Eco-Friendly Refrigerators 354X,appliances,refrigerators,100325235.0,1635,57429537448.0,28.2,319,A - Top Revenue Drivers
P016130,Samsung Deluxe Cases & Covers 645S,mobiles,cases & covers,100288580.0,2690,57529826028.0,28.25,320,A - Top Revenue Drivers
P010796,Zebronics Essential Monitors 663,computers,monitors,100238460.0,3030,57630064488.0,28.3,321,A - Top Revenue Drivers
P003469,Redmi Wireless Power Banks 702,mobiles,power banks,99857882.0,3193,57729922370.0,28.35,322,A - Top Revenue Drivers
P019208,Portronics Essential Power Banks 788Max,mobiles,power banks,99775330.0,1915,57829697700.0,28.4,323,A - Top Revenue Drivers
P009426,Redmi Classic Smartphones 595Max,mobiles,smartphones,99536671.0,3181,57929234371.0,28.45,324,A - Top Revenue Drivers
P006057,Realme Eco-Friendly Mobile Accessories 766Pro,mobiles,mobile accessories,99502379.0,3463,58028736750.0,28.5,325,A - Top Revenue Drivers
P005693,Samsung Advanced Smartphones 885,mobiles,smartphones,99332490.0,1515,58128069240.0,28.55,326,A - Top Revenue Drivers
P008058,Realme Premium Power Banks 187,mobiles,power banks,98806620.0,2116,58226875860.0,28.59,327,A - Top Revenue Drivers
P006895,OnePlus Deluxe Cases & Covers 855S,mobiles,cases & covers,98737452.0,6897,58325613312.0,28.64,328,A - Top Revenue Drivers
P006044,Ptron Everyday Cameras 604Max,electronics,cameras,98583639.0,3157,58424196951.0,28.69,329,A - Top Revenue Drivers
P013042,Ambrane Pro Power Banks 280X,mobiles,power banks,98176960.0,1120,58522373911.0,28.74,330,A - Top Revenue Drivers
P010324,Portronics Classic Power Banks 892Pro,mobiles,power banks,97954792.0,2392,58620328703.0,28.79,331,A - Top Revenue Drivers
P012939,Redmi Wireless Mobile Accessories 830Max,mobiles,mobile accessories,97826400.0,1260,58718155103.0,28.84,332,A - Top Revenue Drivers
P013410,Ambrane Compact Smartphones 438S,mobiles,smartphones,97825854.0,5106,58815980957.0,28.88,333,A - Top Revenue Drivers
P015200,Redmi Premium Mobile Accessories 592Max,mobiles,mobile accessories,97673747.0,7193,58913654704.0,28.93,334,A - Top Revenue Drivers
P008351,Samsung Lightweight Air Conditioners 550X,appliances,air conditioners,97501512.0,1416,59011156216.0,28.98,335,A - Top Revenue Drivers
P016604,Ambrane Essential Power Banks 151X,mobiles,power banks,97283700.0,3945,59108439916.0,29.03,336,A - Top Revenue Drivers
P019212,Apple Eco-Friendly Mobile Accessories 144,mobiles,mobile accessories,97100340.0,9041,59205540256.0,29.07,337,A - Top Revenue Drivers
P006083,Lenovo Lightweight Laptops 600,computers,laptops,96332731.0,3061,59301872987.0,29.12,338,A - Top Revenue Drivers
P002997,Ambrane Pro Smartphones 561S,mobiles,smartphones,96257490.0,1310,59398130477.0,29.17,339,A - Top Revenue Drivers
P012438,OnePlus Smart Power Banks 427X,mobiles,power banks,96205412.0,1348,59494335889.0,29.22,340,A - Top Revenue Drivers
P012819,Bosch Everyday Refrigerators 411X,appliances,refrigerators,96129475.0,1651,59590465364.0,29.26,341,A - Top Revenue Drivers
P011585,Portronics Portable Smartphones 307Max,mobiles,smartphones,95863140.0,4545,59686328504.0,29.31,342,A - Top Revenue Drivers
P009488,Portronics Pro Mobile Accessories 139S,mobiles,mobile accessories,95849253.0,5367,59782177757.0,29.36,343,A - Top Revenue Drivers
P019064,Apple Heavy-Duty Smartphones 677Max,mobiles,smartphones,95821985.0,1561,59877999742.0,29.4,344,A - Top Revenue Drivers
P011656,Samsung Advanced Mobile Accessories 760S,mobiles,mobile accessories,95756067.0,7029,59973755809.0,29.45,345,A - Top Revenue Drivers
