product_id,product_description,main_category,sub_category,price_band,ratings,is_high_rated,discount_price,actual_price,discount_percentage,total_sales,predicted_sales,prediction_error,prediction_error_pct,estimated_revenue,description_word_count,model_used
P000146,HP Ultra Monitors 184Max,computers,monitors,Mid (₹1.5k-5k),5.0,1,1391.0,1792.0,22.38,2937,6067.0,3130.0,106.6,4085367.0,4,XGBoost
P000147,Fossil Advanced Women'S Clothing 376Max,fashion,women's clothing,Mid (₹1.5k-5k),4.1,1,929.0,1542.0,39.75,4152,4147.0,-5.0,-0.1,3857208.0,5,XGBoost
P000148,Nirlon Deluxe Home Decor 987,home & kitchen,home decor,Luxury (₹20k+),3.8,0,17863.0,21026.0,15.04,1621,790.0,-831.0,-51.3,28955923.0,5,XGBoost
P000149,WOW Premium Makeup 189S,beauty & health,makeup,Mid (₹1.5k-5k),3.6,0,1543.0,1690.0,8.7,1211,1020.0,-191.0,-15.8,1868573.0,4,XGBoost
P000150,Dell Pro Storage Devices 973X,computers,storage devices,Luxury (₹20k+),3.5,0,23031.0,25899.0,11.07,559,706.0,147.0,26.3,12874329.0,5,XGBoost
P000151,24 Mantra Ultra Snacks 183Pro,grocery & gourmet foods,snacks,Budget (<₹500),4.4,1,41.0,58.0,29.31,5968,4507.0,-1461.0,-24.5,244688.0,5,XGBoost
P000152,Fastrack Essential Watch Accessories 926,watches,watch accessories,Mid (₹1.5k-5k),3.9,0,1764.0,2057.0,14.24,737,1129.0,392.0,53.2,1300068.0,5,XGBoost
P000153,Fastrack Pro Analog Watches 761S,watches,analog watches,Value (₹500-1.5k),4.0,1,322.0,852.0,62.21,2629,1964.0,-665.0,-25.3,846538.0,5,XGBoost
P000154,boAt Classic Smart Watches 179Pro,electronics,smart watches,Value (₹500-1.5k),5.0,1,502.0,681.0,26.28,8391,7498.0,-893.0,-10.6,4212282.0,5,XGBoost
P000155,Prestige Everyday Furniture 188,home & kitchen,furniture,Premium (₹5k-20k),4.5,1,5885.0,8771.0,32.9,3971,2694.0,-1277.0,-32.2,23369335.0,4,XGBoost
P000156,Roadster Advanced Women'S Clothing 641S,fashion,women's clothing,Value (₹500-1.5k),4.3,1,739.0,1159.0,36.24,6069,4220.0,-1849.0,-30.5,4484991.0,5,XGBoost
P000157,Noise Wireless Headphones 859Pro,electronics,headphones,Value (₹500-1.5k),4.5,1,514.0,617.0,16.69,5317,5202.0,-115.0,-2.2,2732938.0,4,XGBoost
P000158,Apple Everyday Monitors 599Max,computers,monitors,Premium (₹5k-20k),3.3,0,7585.0,10735.0,29.34,1907,1380.0,-527.0,-27.6,14464595.0,4,XGBoost
P000159,Wonderchef Classic Kitchen Storage 188X,home & kitchen,kitchen storage,Mid (₹1.5k-5k),3.5,0,1402.0,2338.0,40.03,1296,1513.0,217.0,16.7,1816992.0,5,XGBoost
P000160,Zebronics Pro Headphones 960X,electronics,headphones,Premium (₹5k-20k),3.7,0,7260.0,8570.0,15.29,1779,1470.0,-309.0,-17.4,12915540.0,4,XGBoost
P000161,Portronics Deluxe Cases & Covers 410Max,mobiles,cases & covers,Value (₹500-1.5k),3.9,0,645.0,1006.0,35.88,6140,3982.0,-2158.0,-35.1,3960300.0,6,XGBoost
P000162,Strauss Pro Yoga 299X,sports & fitness,yoga,Budget (<₹500),3.5,0,153.0,310.0,50.65,2804,1990.0,-814.0,-29.0,429012.0,4,XGBoost
P000163,Lakme Portable Haircare 925,beauty & health,haircare,Mid (₹1.5k-5k),4.1,1,2874.0,2934.0,2.04,1290,1118.0,-172.0,-13.3,3707460.0,4,XGBoost
P000164,3M Eco-Friendly Car Care 930,car & motorbike,car care,Mid (₹1.5k-5k),4.2,1,3353.0,4286.0,21.77,1513,1338.0,-175.0,-11.6,5073089.0,5,XGBoost
P000165,Dove Eco-Friendly Makeup 150S,beauty & health,makeup,Budget (<₹500),3.8,0,100.0,113.0,11.5,2693,2434.0,-259.0,-9.6,269300.0,4,XGBoost
P000166,Redmi Lightweight Power Banks 430Max,mobiles,power banks,Luxury (₹20k+),3.8,0,33948.0,45069.0,24.68,1453,1710.0,257.0,17.7,49326444.0,5,XGBoost
P000167,AutoFurnish Wireless Car Care 228Pro,car & motorbike,car care,Mid (₹1.5k-5k),5.0,1,2106.0,2152.0,2.14,1296,1237.0,-59.0,-4.6,2729376.0,5,XGBoost
P000168,Redwolf Advanced Watches 548X,fashion,watches,Value (₹500-1.5k),3.6,0,1088.0,1486.0,26.78,865,2176.0,1311.0,151.6,941120.0,4,XGBoost
P000169,Whirlpool Portable Air Conditioners 528X,appliances,air conditioners,Premium (₹5k-20k),4.2,1,11261.0,14142.0,20.37,2987,1664.0,-1323.0,-44.3,33636607.0,5,XGBoost
P000170,Baybee Heavy-Duty Baby Care 400Pro,toys & baby products,baby care,Mid (₹1.5k-5k),4.0,1,3033.0,3363.0,9.81,1437,1163.0,-274.0,-19.1,4358421.0,5,XGBoost
P000171,Local Press Ultra Academic 852Max,books,academic,Budget (<₹500),4.3,1,111.0,144.0,22.92,3152,2431.0,-721.0,-22.9,349872.0,5,XGBoost
P000172,Fisher-Price Pro Educational Games 544Pro,toys & baby products,educational games,Mid (₹1.5k-5k),4.2,1,1433.0,1523.0,5.91,2922,1726.0,-1196.0,-40.9,4187226.0,5,XGBoost
P000173,Casio Advanced Watch Accessories 993X,watches,watch accessories,Value (₹500-1.5k),3.0,0,629.0,939.0,33.01,1710,910.0,-800.0,-46.8,1075590.0,5,XGBoost
P000174,Amazon Basics Advanced Cookware 361,home & kitchen,cookware,Budget (<₹500),4.2,1,307.0,435.0,29.43,5722,3608.0,-2114.0,-36.9,1756654.0,5,XGBoost
P000175,Sonata Classic Watch Accessories 785Pro,watches,watch accessories,Mid (₹1.5k-5k),4.2,1,1532.0,2458.0,37.67,2959,1632.0,-1327.0,-44.8,4533188.0,5,XGBoost
P000176,Garnier Everyday Personal Care Appliances 524Pro,beauty & health,personal care appliances,Mid (₹1.5k-5k),3.7,0,1699.0,3314.0,48.73,1392,1398.0,6.0,0.4,2365008.0,6,XGBoost
P000177,Fossil Smart Footwear 253Pro,fashion,footwear,Mid (₹1.5k-5k),4.7,1,2324.0,4208.0,44.77,6384,6018.0,-366.0,-5.7,14836416.0,4,XGBoost
P000178,Sonata Premium Smart Watches 448Max,watches,smart watches,Value (₹500-1.5k),3.7,0,428.0,687.0,37.7,1093,1575.0,482.0,44.1,467804.0,5,XGBoost
P000179,Ambrane Eco-Friendly Smartphones 463X,mobiles,smartphones,Premium (₹5k-20k),3.5,0,4958.0,14100.0,64.84,1625,2337.0,712.0,43.8,8056750.0,4,XGBoost
P000180,Prestige Pro Home Decor 598X,home & kitchen,home decor,Premium (₹5k-20k),4.0,1,5386.0,6627.0,18.73,1612,2062.0,450.0,27.9,8682232.0,5,XGBoost
P000181,Local Brand Advanced Staples 796X,grocery & gourmet foods,staples,Budget (<₹500),4.5,1,458.0,470.0,2.55,920,1949.0,1029.0,111.8,421360.0,5,XGBoost
P000182,Classmate Wireless Stationery 926Max,office products,stationery,Premium (₹5k-20k),4.1,1,4702.0,5341.0,11.96,364,458.0,94.0,25.8,1711528.0,4,XGBoost
P000183,Sonata Everyday Watch Accessories 191Pro,watches,watch accessories,Value (₹500-1.5k),3.4,0,569.0,673.0,15.45,917,821.0,-96.0,-10.5,521773.0,5,XGBoost
P000184,Tata Compact Beverages 613Max,grocery & gourmet foods,beverages,Value (₹500-1.5k),3.5,0,442.0,1013.0,56.37,2501,1771.0,-730.0,-29.2,1105442.0,4,XGBoost
P000185,Nestle Smart Beverages 710Max,grocery & gourmet foods,beverages,Budget (<₹500),4.4,1,53.0,55.0,3.64,3450,3337.0,-113.0,-3.3,182850.0,4,XGBoost
P000186,Local Brand Compact Organic Foods 570Pro,grocery & gourmet foods,organic foods,Budget (<₹500),3.9,0,90.0,117.0,23.08,3234,3169.0,-65.0,-2.0,291060.0,6,XGBoost
P000187,Voltas Compact Microwaves 832S,appliances,microwaves,Luxury (₹20k+),4.0,1,14308.0,21417.0,33.19,1386,1351.0,-35.0,-2.5,19830888.0,4,XGBoost
P000188,Stanley Ultra Hand Tools 685S,home improvement,hand tools,Mid (₹1.5k-5k),3.9,0,1313.0,1716.0,23.48,861,838.0,-23.0,-2.7,1130493.0,5,XGBoost
P000189,Redmi Compact Cases & Covers 395S,mobiles,cases & covers,Mid (₹1.5k-5k),3.2,0,1301.0,1551.0,16.12,941,1625.0,684.0,72.7,1224241.0,6,XGBoost
P000190,Fastrack Heavy-Duty Analog Watches 376X,watches,analog watches,Premium (₹5k-20k),4.3,1,6115.0,6617.0,7.59,1569,942.0,-627.0,-40.0,9594435.0,5,XGBoost
P000191,Samsung Lightweight Cameras 319Pro,electronics,cameras,Premium (₹5k-20k),4.5,1,5616.0,6430.0,12.66,4398,3636.0,-762.0,-17.3,24699168.0,4,XGBoost
P000192,24 Mantra Smart Staples 807S,grocery & gourmet foods,staples,Budget (<₹500),4.8,1,180.0,495.0,63.64,4146,5041.0,895.0,21.6,746280.0,5,XGBoost
P000193,Fastrack Essential Watch Accessories 886,watches,watch accessories,Premium (₹5k-20k),4.4,1,15924.0,17787.0,10.47,1140,1071.0,-69.0,-6.1,18153360.0,5,XGBoost
P000194,Fossil Deluxe Footwear 201Pro,fashion,footwear,Budget (<₹500),3.6,0,272.0,362.0,24.86,2771,3182.0,411.0,14.8,753712.0,4,XGBoost
P000195,Realme Advanced Mobile Accessories 743Max,mobiles,mobile accessories,Premium (₹5k-20k),4.3,1,11627.0,14793.0,21.4,1462,2960.0,1498.0,102.5,16998674.0,5,XGBoost
P000196,boAt Compact Televisions 921S,electronics,televisions,Value (₹500-1.5k),3.6,0,1031.0,1479.0,30.29,2648,2548.0,-100.0,-3.8,2730088.0,4,XGBoost
P000197,Fastrack Deluxe Watch Accessories 199Pro,watches,watch accessories,Premium (₹5k-20k),3.8,0,14125.0,19113.0,26.1,711,780.0,69.0,9.7,10042875.0,5,XGBoost
P000198,24 Mantra Everyday Organic Foods 201S,grocery & gourmet foods,organic foods,Budget (<₹500),3.8,0,85.0,147.0,42.18,3151,2587.0,-564.0,-17.9,267835.0,6,XGBoost
P000199,LEGO Deluxe Infant Wear 671,toys & baby products,infant wear,Mid (₹1.5k-5k),4.0,1,2109.0,2533.0,16.74,1345,1603.0,258.0,19.2,2836605.0,5,XGBoost
P000200,Fastrack Wireless Watch Accessories 646Max,watches,watch accessories,Mid (₹1.5k-5k),4.8,1,2738.0,3016.0,9.22,1684,1928.0,244.0,14.5,4610792.0,5,XGBoost
P000201,Luvlap Premium Educational Games 503Pro,toys & baby products,educational games,Budget (<₹500),3.3,0,205.0,270.0,24.07,2032,1244.0,-788.0,-38.8,416560.0,5,XGBoost
P000202,Truphe Wireless Grills 836Max,garden & outdoors,grills,Value (₹500-1.5k),5.0,1,681.0,707.0,3.68,1592,1741.0,149.0,9.4,1084152.0,4,XGBoost
P000203,Wildcraft Advanced Suitcases 275X,luggage & bags,suitcases,Premium (₹5k-20k),4.0,1,3984.0,7447.0,46.5,1178,1325.0,147.0,12.5,4693152.0,4,XGBoost
P000204,Local Press Essential Non-Fiction 236X,books,non-fiction,Budget (<₹500),4.0,1,125.0,174.0,28.16,1476,2046.0,570.0,38.6,184500.0,5,XGBoost
P000205,HRX Classic Watches 483Pro,fashion,watches,Value (₹500-1.5k),3.8,0,650.0,1124.0,42.17,2287,2873.0,586.0,25.6,1486550.0,4,XGBoost
P000206,Drools Wireless Pet Food 160Max,pet supplies,pet food,Budget (<₹500),4.5,1,379.0,433.0,12.47,1741,1029.0,-712.0,-40.9,659839.0,5,XGBoost
P000207,Redwolf Classic Watches 966,fashion,watches,Budget (<₹500),4.4,1,358.0,405.0,11.6,6385,4661.0,-1724.0,-27.0,2285830.0,4,XGBoost
P000208,Zebronics Premium Laptops 214,computers,laptops,Value (₹500-1.5k),4.3,1,554.0,629.0,11.92,4290,2816.0,-1474.0,-34.4,2376660.0,4,XGBoost
P000209,Apple Advanced Smartphones 597S,mobiles,smartphones,Budget (<₹500),3.6,0,302.0,485.0,37.73,5808,4055.0,-1753.0,-30.2,1754016.0,4,XGBoost
P000210,Redmi Premium Smartphones 309X,mobiles,smartphones,Luxury (₹20k+),4.4,1,58654.0,79727.0,26.43,2235,2565.0,330.0,14.8,131091690.0,4,XGBoost
P000211,Basil Premium Pet Accessories 783Pro,pet supplies,pet accessories,Budget (<₹500),4.2,1,85.0,176.0,51.7,1887,1403.0,-484.0,-25.6,160395.0,5,XGBoost
P000212,Penguin Eco-Friendly Fiction 317Pro,books,fiction,Budget (<₹500),3.6,0,365.0,423.0,13.71,1246,1004.0,-242.0,-19.4,454790.0,4,XGBoost
P000213,Skybags Everyday Wallets 597S,luggage & bags,wallets,Budget (<₹500),4.4,1,330.0,447.0,26.17,3718,3282.0,-436.0,-11.7,1226940.0,4,XGBoost
P000214,Samsung Wireless Cameras 409,electronics,cameras,Value (₹500-1.5k),3.2,0,628.0,713.0,11.92,2035,1958.0,-77.0,-3.8,1277980.0,4,XGBoost
P000215,3M Pro Car Accessories 271,car & motorbike,car accessories,Value (₹500-1.5k),4.2,1,831.0,1335.0,37.75,1844,1551.0,-293.0,-15.9,1532364.0,5,XGBoost
P000216,Fabindia Everyday Women'S Clothing 218X,fashion,women's clothing,Mid (₹1.5k-5k),4.0,1,2248.0,3101.0,27.51,1787,2201.0,414.0,23.2,4017176.0,5,XGBoost
P000217,Local Brand Wireless Beverages 654S,grocery & gourmet foods,beverages,Budget (<₹500),3.7,0,48.0,62.0,22.58,3640,2801.0,-839.0,-23.0,174720.0,5,XGBoost
P000218,Redwolf Lightweight Men'S Clothing 897S,fashion,men's clothing,Budget (<₹500),4.5,1,136.0,209.0,34.93,5152,6547.0,1395.0,27.1,700672.0,5,XGBoost
P000219,Whirlpool Portable Refrigerators 241X,appliances,refrigerators,Premium (₹5k-20k),4.9,1,7218.0,9712.0,25.68,3660,3448.0,-212.0,-5.8,26417880.0,4,XGBoost
P000220,iBell Deluxe Electricals 940S,home improvement,electricals,Value (₹500-1.5k),2.8,0,941.0,1263.0,25.49,473,406.0,-67.0,-14.2,445093.0,4,XGBoost
P000221,Baybee Everyday Educational Games 132,toys & baby products,educational games,Budget (<₹500),3.7,0,297.0,360.0,17.5,1824,1699.0,-125.0,-6.9,541728.0,5,XGBoost
P000222,Wildcraft Eco-Friendly Backpacks 569S,luggage & bags,backpacks,Value (₹500-1.5k),3.4,0,1056.0,1476.0,28.46,790,1057.0,267.0,33.8,834240.0,4,XGBoost
P000223,Zebronics Ultra Smart Watches 570S,electronics,smart watches,Luxury (₹20k+),4.4,1,21578.0,32386.0,33.37,2501,2590.0,89.0,3.6,53966578.0,5,XGBoost
P000224,Philips Essential Haircare 157Max,beauty & health,haircare,Budget (<₹500),4.3,1,120.0,147.0,18.37,7639,4937.0,-2702.0,-35.4,916680.0,4,XGBoost
P000225,Local Press Pro Fiction 601,books,fiction,Budget (<₹500),4.5,1,115.0,157.0,26.75,2326,3118.0,792.0,34.0,267490.0,5,XGBoost
P000226,Sony Smart Smart Watches 728Max,electronics,smart watches,Premium (₹5k-20k),4.0,1,5831.0,7308.0,20.21,2616,2141.0,-475.0,-18.2,15253896.0,5,XGBoost
P000227,boAt Everyday Headphones 809Pro,electronics,headphones,Luxury (₹20k+),4.2,1,34704.0,43187.0,19.64,1887,1925.0,38.0,2.0,65486448.0,4,XGBoost
P000228,Roadster Ultra Footwear 825,fashion,footwear,Value (₹500-1.5k),4.3,1,601.0,650.0,7.54,2854,3528.0,674.0,23.6,1715254.0,4,XGBoost
P000229,24 Mantra Compact Snacks 628,grocery & gourmet foods,snacks,Budget (<₹500),4.3,1,300.0,448.0,33.04,1334,3243.0,1909.0,143.1,400200.0,5,XGBoost
P000230,24 Mantra Smart Organic Foods 126S,grocery & gourmet foods,organic foods,Value (₹500-1.5k),4.0,1,759.0,966.0,21.43,4202,1891.0,-2311.0,-55.0,3189318.0,6,XGBoost
P000231,Wildcraft Lightweight Suitcases 788S,luggage & bags,suitcases,Premium (₹5k-20k),4.3,1,6040.0,9585.0,36.98,2264,1514.0,-750.0,-33.1,13674560.0,4,XGBoost
P000232,Cello Pro Furniture 664Max,home & kitchen,furniture,Budget (<₹500),4.0,1,228.0,260.0,12.31,3201,2244.0,-957.0,-29.9,729828.0,4,XGBoost
P000233,Fabindia Pro Women'S Clothing 202Pro,fashion,women's clothing,Mid (₹1.5k-5k),4.3,1,1035.0,1583.0,34.62,6256,3412.0,-2844.0,-45.5,6474960.0,5,XGBoost
P000234,Redwolf Heavy-Duty Footwear 898X,fashion,footwear,Mid (₹1.5k-5k),4.6,1,3327.0,4185.0,20.5,4594,3096.0,-1498.0,-32.6,15284238.0,4,XGBoost
P000235,Classmate Ultra Stationery 330Max,office products,stationery,Mid (₹1.5k-5k),4.1,1,2091.0,2819.0,25.82,1138,617.0,-521.0,-45.8,2379558.0,4,XGBoost
P000236,Local Brand Compact Beverages 306,grocery & gourmet foods,beverages,Mid (₹1.5k-5k),4.2,1,1709.0,1790.0,4.53,698,1298.0,600.0,86.0,1192882.0,5,XGBoost
P000237,Prestige Essential Furniture 278Pro,home & kitchen,furniture,Budget (<₹500),3.8,0,211.0,290.0,27.24,3927,3108.0,-819.0,-20.9,828597.0,4,XGBoost
P000238,Chicco Ultra Educational Games 232,toys & baby products,educational games,Mid (₹1.5k-5k),4.5,1,1152.0,1712.0,32.71,3636,3638.0,2.0,0.1,4188672.0,5,XGBoost
P000239,Local Press Classic Fiction 294Pro,books,fiction,Budget (<₹500),3.3,0,97.0,136.0,28.68,942,1018.0,76.0,8.1,91374.0,5,XGBoost
P000240,Royal Canin Ultra Pet Grooming 754S,pet supplies,pet grooming,Mid (₹1.5k-5k),5.0,1,2067.0,3102.0,33.37,2898,1944.0,-954.0,-32.9,5990166.0,6,XGBoost
P000241,LEGO Deluxe Baby Care 142S,toys & baby products,baby care,Budget (<₹500),4.4,1,112.0,116.0,3.45,1987,3114.0,1127.0,56.7,222544.0,5,XGBoost
P000242,Ambrane Wireless Smartphones 898,mobiles,smartphones,Mid (₹1.5k-5k),4.0,1,1456.0,2178.0,33.15,6225,3526.0,-2699.0,-43.4,9063600.0,4,XGBoost
P000243,Philips Deluxe Skincare 737X,beauty & health,skincare,Value (₹500-1.5k),3.3,0,712.0,746.0,4.56,909,932.0,23.0,2.5,647208.0,4,XGBoost
P000244,Apple Lightweight Power Banks 823S,mobiles,power banks,Luxury (₹20k+),4.4,1,82741.0,103275.0,19.88,6495,3398.0,-3097.0,-47.7,537402795.0,5,XGBoost
P000245,Tommy Hilfiger Compact Footwear 350X,fashion,footwear,Budget (<₹500),3.0,0,223.0,275.0,18.91,2612,2096.0,-516.0,-19.8,582476.0,5,XGBoost
P000246,Basil Lightweight Pet Food 521Max,pet supplies,pet food,Value (₹500-1.5k),3.4,0,642.0,739.0,13.13,945,372.0,-573.0,-60.6,606690.0,5,XGBoost
P000247,Fossil Heavy-Duty Smart Watches 413Max,watches,smart watches,Premium (₹5k-20k),3.3,0,17206.0,19786.0,13.04,378,549.0,171.0,45.2,6503868.0,5,XGBoost
P000248,Nike Compact Yoga 555X,sports & fitness,yoga,Mid (₹1.5k-5k),4.0,1,3002.0,3493.0,14.06,1696,1415.0,-281.0,-16.6,5091392.0,4,XGBoost
P000249,Wildcraft Classic Backpacks 351X,luggage & bags,backpacks,Mid (₹1.5k-5k),4.2,1,1791.0,2193.0,18.33,3853,1418.0,-2435.0,-63.2,6900723.0,4,XGBoost
P000250,Noise Essential Cameras 805S,electronics,cameras,Premium (₹5k-20k),3.1,0,9631.0,12928.0,25.5,465,932.0,467.0,100.4,4478415.0,4,XGBoost
P000251,Ptron Essential Televisions 734S,electronics,televisions,Mid (₹1.5k-5k),3.9,0,1161.0,1784.0,34.92,2683,2634.0,-49.0,-1.8,3114963.0,4,XGBoost
P000252,Wonderchef Premium Home Decor 897Max,home & kitchen,home decor,Mid (₹1.5k-5k),3.8,0,2464.0,3286.0,25.02,2279,1592.0,-687.0,-30.1,5615456.0,5,XGBoost
P000253,Carrier Advanced Air Conditioners 101X,appliances,air conditioners,Premium (₹5k-20k),3.3,0,13980.0,14300.0,2.24,374,426.0,52.0,13.9,5228520.0,5,XGBoost
P000254,Tata Essential Organic Foods 534S,grocery & gourmet foods,organic foods,Budget (<₹500),4.0,1,219.0,303.0,27.72,3560,3111.0,-449.0,-12.6,779640.0,5,XGBoost
P000255,Cello Ultra Kitchen Storage 892S,home & kitchen,kitchen storage,Budget (<₹500),4.6,1,284.0,399.0,28.82,8638,5057.0,-3581.0,-41.5,2453192.0,5,XGBoost
P000256,Milton Heavy-Duty Kitchen Storage 257Pro,home & kitchen,kitchen storage,Value (₹500-1.5k),4.1,1,989.0,1132.0,12.63,2534,2237.0,-297.0,-11.7,2506126.0,5,XGBoost
P000257,3M Ultra Car Accessories 408Pro,car & motorbike,car accessories,Premium (₹5k-20k),5.0,1,6733.0,8378.0,19.63,5410,2747.0,-2663.0,-49.2,36425530.0,5,XGBoost
P000258,Apple Ultra Laptops 400,computers,laptops,Premium (₹5k-20k),4.0,1,9668.0,14703.0,34.24,2886,2387.0,-499.0,-17.3,27901848.0,4,XGBoost
P000259,Casio Portable Analog Watches 181S,watches,analog watches,Value (₹500-1.5k),3.7,0,383.0,509.0,24.75,1679,1840.0,161.0,9.6,643057.0,5,XGBoost
P000260,Portronics Essential Cases & Covers 434X,mobiles,cases & covers,Premium (₹5k-20k),4.0,1,4923.0,6830.0,27.92,2409,3257.0,848.0,35.2,11859507.0,6,XGBoost
P000261,Sony Smart Cameras 185,electronics,cameras,Mid (₹1.5k-5k),3.2,0,3637.0,4080.0,10.86,737,1257.0,520.0,70.6,2680469.0,4,XGBoost
P000262,Classmate Advanced Office Electronics 995X,office products,office electronics,Budget (<₹500),3.8,0,111.0,177.0,37.29,1292,1264.0,-28.0,-2.2,143412.0,5,XGBoost
P000263,Ambrane Smart Mobile Accessories 695Max,mobiles,mobile accessories,Value (₹500-1.5k),4.6,1,1023.0,1129.0,9.39,6529,4817.0,-1712.0,-26.2,6679167.0,5,XGBoost
P000264,Strauss Wireless Cycling 725X,sports & fitness,cycling,Budget (<₹500),4.7,1,289.0,343.0,15.74,2966,3815.0,849.0,28.6,857174.0,4,XGBoost
P000265,Whirlpool Pro Refrigerators 363Pro,appliances,refrigerators,Luxury (₹20k+),4.7,1,27727.0,33047.0,16.1,1683,1856.0,173.0,10.3,46664541.0,4,XGBoost
P000266,Ambrane Ultra Power Banks 998X,mobiles,power banks,Luxury (₹20k+),4.2,1,23831.0,33901.0,29.7,3136,3024.0,-112.0,-3.6,74734016.0,5,XGBoost
P000267,Realme Premium Cases & Covers 654X,mobiles,cases & covers,Mid (₹1.5k-5k),3.4,0,1782.0,2739.0,34.94,1735,1876.0,141.0,8.1,3091770.0,6,XGBoost
P000268,Dell Essential Storage Devices 494S,computers,storage devices,Value (₹500-1.5k),3.8,0,1213.0,1464.0,17.14,3599,2183.0,-1416.0,-39.3,4365587.0,5,XGBoost
P000269,Tata Heavy-Duty Staples 629Pro,grocery & gourmet foods,staples,Budget (<₹500),4.1,1,218.0,376.0,42.02,2671,4142.0,1471.0,55.1,582278.0,4,XGBoost
P000270,Local Smart Measuring Tools 802Max,industrial & scientific,measuring tools,Mid (₹1.5k-5k),3.6,0,1436.0,1535.0,6.45,136,173.0,37.0,27.2,195296.0,5,XGBoost
P000271,Garnier Ultra Skincare 329X,beauty & health,skincare,Mid (₹1.5k-5k),4.0,1,1222.0,1598.0,23.53,1478,1818.0,340.0,23.0,1806116.0,4,XGBoost
P000272,BE SAVAGE Advanced Yoga 697S,sports & fitness,yoga,Value (₹500-1.5k),4.6,1,943.0,1360.0,30.66,3532,3093.0,-439.0,-12.4,3330676.0,5,XGBoost
P000273,LG Smart Washing Machines 809X,appliances,washing machines,Premium (₹5k-20k),2.6,0,8160.0,11587.0,29.58,955,699.0,-256.0,-26.8,7792800.0,5,XGBoost
P000274,Local Brand Classic Snacks 470Max,grocery & gourmet foods,snacks,Budget (<₹500),3.6,0,305.0,329.0,7.29,1393,1287.0,-106.0,-7.6,424865.0,5,XGBoost
P000275,HRX Smart Footwear 521X,fashion,footwear,Value (₹500-1.5k),4.4,1,661.0,1103.0,40.07,4650,4940.0,290.0,6.2,3073650.0,4,XGBoost
P000276,Juarez Smart Accessories 160S,music & instruments,accessories,Value (₹500-1.5k),4.8,1,449.0,693.0,35.21,1470,1251.0,-219.0,-14.9,660030.0,4,XGBoost
P000277,Royal Canin Pro Pet Grooming 641,pet supplies,pet grooming,Mid (₹1.5k-5k),3.0,0,2502.0,2548.0,1.81,112,208.0,96.0,85.7,280224.0,6,XGBoost
P000278,Parker Everyday Storage & Organization 834,office products,storage & organization,Budget (<₹500),3.9,0,54.0,58.0,6.9,1280,1225.0,-55.0,-4.3,69120.0,6,XGBoost
P000279,iBell Lightweight Paint Supplies 906Pro,home improvement,paint supplies,Luxury (₹20k+),4.2,1,17974.0,21820.0,17.63,889,806.0,-83.0,-9.3,15978886.0,5,XGBoost
P000280,Portronics Everyday Cases & Covers 827S,mobiles,cases & covers,Value (₹500-1.5k),3.4,0,673.0,1094.0,38.48,1577,2684.0,1107.0,70.2,1061321.0,6,XGBoost
P000281,Mamaearth Eco-Friendly Personal Care Appliances 112Max,beauty & health,personal care appliances,Mid (₹1.5k-5k),4.5,1,847.0,1627.0,47.94,5301,4776.0,-525.0,-9.9,4489947.0,6,XGBoost
P000282,Zebronics Smart Cameras 152,electronics,cameras,Luxury (₹20k+),4.3,1,23392.0,33547.0,30.27,2339,2271.0,-68.0,-2.9,54713888.0,4,XGBoost
P000283,Samsonite Premium Wallets 815S,luggage & bags,wallets,Budget (<₹500),4.3,1,343.0,427.0,19.67,4334,3133.0,-1201.0,-27.7,1486562.0,4,XGBoost
P000284,HP Smart Monitors 689S,computers,monitors,Luxury (₹20k+),3.7,0,86634.0,111275.0,22.14,1192,829.0,-363.0,-30.5,103267728.0,4,XGBoost
P000285,Bosch Ultra Washing Machines 132Pro,appliances,washing machines,Premium (₹5k-20k),3.6,0,13116.0,18365.0,28.58,1937,1064.0,-873.0,-45.1,25405692.0,5,XGBoost
P000286,Ambrane Classic Mobile Accessories 856S,mobiles,mobile accessories,Value (₹500-1.5k),3.5,0,790.0,964.0,18.05,2067,2325.0,258.0,12.5,1632930.0,5,XGBoost
P000287,Zebronics Pro Monitors 862Max,computers,monitors,Luxury (₹20k+),4.7,1,20933.0,36210.0,42.19,2252,2871.0,619.0,27.5,47141116.0,4,XGBoost
